"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","CVAE","TCAM5","1",0.266524064799609,0.266867068601498,0.000343003801889563,0.12869524639265
"lc_centro","CVAE","TCAM5","2",0.203859633291487,0.204263300399555,0.000403667108067829,0.198012280092081
"lc_centro","CVAE","TCAM5","4",0.295632174303642,0.295799490956227,0.000167316652584959,0.0565962256912906
"lc_centro","CVAE","TCAM5","5",0.233984127605262,0.233070140042719,-0.000913987562542351,-0.390619471455891
"lc_centro","CVAE","TESP5","1",0.266524064799609,0.266516074729407,-7.99007020191311e-06,-0.00299787946274968
"lc_centro","CVAE","TESP5","2",0.203859633291487,0.203850238205691,-9.39508579678172e-06,-0.00460860526681524
"lc_centro","CVAE","TESP5","4",0.295632174303642,0.295628272051207,-3.90225243496189e-06,-0.00131996879032318
"lc_centro","CVAE","TESP5","5",0.233984127605262,0.234005415013695,2.12874084336567e-05,0.00909780020188773
"lc_centro","class_weights","CTOT1_w","1",0.267023557291077,0.266936677299877,-8.68799911996621e-05,-0.0325364518700334
"lc_centro","class_weights","CTOT1_w","2",0.190736059277737,0.190775429458581,3.93701808437397e-05,0.0206411839443592
"lc_centro","class_weights","CTOT1_w","4",0.296417172925845,0.296433136428377,1.59635025326899e-05,0.00538548504970847
"lc_centro","class_weights","CTOT1_w","5",0.245823210505342,0.245854756813165,3.15463078232325e-05,0.0128329248317856
"lc_centro","class_weights","TVIA1","1",0.267023557291077,0.265444467948838,-0.0015790893422381,-0.591367053250951
"lc_centro","class_weights","TVIA1","2",0.190736059277737,0.191452264043296,0.000716204765558587,0.375495209595212
"lc_centro","class_weights","TVIA1","4",0.296417172925845,0.296706349667511,0.000289176741666675,0.0975573509497774
"lc_centro","class_weights","TVIA1","5",0.245823210505342,0.246396918340355,0.000573707835012927,0.233382288773118
"lc_centro","class_weights","TCAM1","1",0.267023557291077,0.266492682135387,-0.000530875155689337,-0.198812105222103
"lc_centro","class_weights","TCAM1","2",0.190736059277737,0.190976691729746,0.000240632452008394,0.126159915917105
"lc_centro","class_weights","TCAM1","4",0.296417172925845,0.296514620017758,9.74470919136161e-05,0.0328749818884463
"lc_centro","class_weights","TCAM1","5",0.245823210505342,0.246016006117109,0.000192795611767355,0.0784285631007025
"lc_centro","class_weights","AUTLIC","1",0.267023557291077,0.268591456872396,0.00156789958131948,0.587176501289114
"lc_centro","class_weights","AUTLIC","2",0.190736059277737,0.190026254900374,-0.00070980437736301,-0.372139583910266
"lc_centro","class_weights","AUTLIC","4",0.296417172925845,0.296128014192279,-0.000289158733565997,-0.0975512756942516
"lc_centro","class_weights","AUTLIC","5",0.245823210505342,0.245254274034951,-0.000568936470390385,-0.231441314764711
"lc_centro","class_weights","CTOT2_w","1",0.267023557291077,0.267032685913192,9.12862211521759e-06,0.00341865796704471
"lc_centro","class_weights","CTOT2_w","2",0.190736059277737,0.190715968004579,-2.00912731584402e-05,-0.010533547371441
"lc_centro","class_weights","CTOT2_w","4",0.296417172925845,0.296419611244372,2.4383185271426e-06,0.000822596917403501
"lc_centro","class_weights","CTOT2_w","5",0.245823210505342,0.245831734837858,8.52433251607998e-06,0.00346766788154642
"lc_centro","class_weights","TVIA2","1",0.267023557291077,0.267791935774559,0.000768378483482268,0.287756814895802
"lc_centro","class_weights","TVIA2","2",0.190736059277737,0.189044412820167,-0.00169164645757008,-0.886904376642709
"lc_centro","class_weights","TVIA2","4",0.296417172925845,0.296621785326561,0.00020461240071673,0.069028524459991
